0,1,2,3,4,5,6,7,8,topic_id,topic_txt,x1,y1,x10,y10,x25,y25,x75,y75
0.027782319113612175,0.027782168239355087,0.027782246470451355,0.02778143435716629,0.31292685866355896,0.027782250195741653,0.027785543352365494,0.49259495735168457,0.02778225764632225,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-5.4094057,65.02963,7.25431,-18.341026,5.543411,7.9407496,7.210065,-1.5279417
0.010103393346071243,0.010103349573910236,0.010103393346071243,0.010102982632815838,0.01010338868945837,0.010103397071361542,0.010103359818458557,0.9191733598709106,0.010103385895490646,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,1.1988854,-14.609264,68.874146,-36.633465,60.783062,46.288433,21.284168,48.181187
0.0,0.2597626745700836,0.0,0.0,0.0,0.0,0.0,0.6969920992851257,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,1.1123706,48.522552,7.1800776,12.074946,-11.438778,26.850254,8.845222,17.61874
0.011122957803308964,0.32216116786003113,0.011122087948024273,0.011120172217488289,0.011121007613837719,0.011122141033411026,0.011121912859380245,0.5999862551689148,0.011122286319732666,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-42.550507,-17.418835,3.8501165,11.232109,-12.924921,24.591248,7.544734,17.072187
0.0139016630128026,0.13361069560050964,0.0139012411236763,0.013899076730012894,0.7690748572349548,0.013901571743190289,0.013901123777031898,0.013908534310758114,0.013901205733418465,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,-11.923962,-69.455185,-32.857773,-51.393616,-32.80779,-55.145317,-17.442314,-33.687805
0.0,0.0,0.0,0.0,0.30870500206947327,0.0,0.0,0.6613603830337524,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-71.23993,-33.890663,22.170605,-18.417664,13.409684,10.316312,7.1319704,1.9435275
0.012350384145975113,0.01235020998865366,0.01235032919794321,0.012349520809948444,0.012364454567432404,0.012350313365459442,0.012350298464298248,0.9011841416358948,0.01235030498355627,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,9.378374,-52.083527,52.969334,75.29894,27.717764,29.413752,22.40228,45.026398
0.018531644716858864,0.018531162291765213,0.018531523644924164,0.01852920651435852,0.01853015460073948,0.8517326712608337,0.018532542511820793,0.018549634143710136,0.018531441688537598,5,lumayan; banget; sip; tarik; sempurna; derek; oo; jebak; splashscreen; perangkat,54.947006,-12.768513,-51.233177,-94.16029,-10.497714,-89.70383,-0.0039469353,-53.95323
0.022241635248064995,0.02224111370742321,0.0222417414188385,0.022238275036215782,0.513930082321167,0.022249147295951843,0.02224130928516388,0.022244714200496674,0.3303719162940979,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,52.80155,-40.83424,-10.6894,-49.516647,-13.968674,-29.812454,4.631003,-19.781782
0.011118878610432148,0.011118587106466293,0.01111880037933588,0.011117463000118732,0.011118095368146896,0.011118778958916664,0.1439916491508484,0.7781789898872375,0.011118764989078045,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-48.72872,36.55316,1.9184793,30.781511,7.555967,41.49076,24.492277,28.911377
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476847052574158,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-22.252893,-46.831356,12.669657,100.33239,28.632265,84.25902,11.53998,55.16532
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9258524179458618,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-24.467703,48.249702,90.81388,44.90698,36.62638,81.86489,12.84761,54.464798
0.28429552912712097,0.018534205853939056,0.018534641712903976,0.018531857058405876,0.01853764057159424,0.018538570031523705,0.018534330651164055,0.58595871925354,0.018534544855356216,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-48.175423,-69.906166,-27.886877,-12.991555,-31.167727,24.086695,17.198341,8.525334
0.0277804434299469,0.02778037078678608,0.2738999128341675,0.02778000198304653,0.25974732637405396,0.027780432254076004,0.02778039500117302,0.29967063665390015,0.02778051793575287,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-40.993637,-20.477856,-5.7890315,-19.084097,-1.2863035,8.9643755,7.5178056,-5.5954056
0.02223104052245617,0.022230925038456917,0.022231079638004303,0.022229501977562904,0.8221318125724792,0.022231386974453926,0.022230906412005424,0.022252310067415237,0.022231033071875572,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,6.4574113,30.63046,14.033418,-72.66881,-18.419586,-61.043945,-23.594587,-42.801517
0.012357396073639393,0.012357935309410095,0.012357228435575962,0.012355219572782516,0.012356342747807503,0.012357378378510475,0.1878797858953476,0.7256214618682861,0.012357302010059357,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,19.325802,17.457708,-0.8990138,31.05274,6.6147757,40.197273,28.013988,-1.6563874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9406705498695374,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,49.902893,17.797207,10.069445,106.44676,30.690588,83.4544,11.970395,54.926464
0.0277828611433506,0.02778281457722187,0.027782881632447243,0.027781959623098373,0.32361289858818054,0.027784980833530426,0.027782782912254333,0.4819059669971466,0.027782868593931198,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-5.410175,65.03156,7.1446624,-18.531101,5.3025556,7.644239,7.0090714,-1.9600921
0.0,0.3969418406486511,0.0,0.0,0.0,0.0,0.0,0.5676651000976562,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-65.58342,-34.95092,-6.116433,11.574028,-14.375572,22.359804,6.7137003,16.985708
0.011117542162537575,0.011117411777377129,0.011117523536086082,0.011116397567093372,0.01111757941544056,0.011119948700070381,0.011117526330053806,0.9110585451126099,0.011117532849311829,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,28.097383,42.231407,24.227282,-86.552986,53.299675,37.84394,21.678118,47.232063
0.01011203695088625,0.010111777111887932,0.010111691430211067,0.010109765455126762,0.010111023671925068,0.15298773348331451,0.010111445561051369,0.7762329578399658,0.010111565701663494,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,31.195591,39.114216,-12.030204,2.5187461,-7.3860426,46.50919,23.425213,5.683985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576283097267151,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,36.205383,-23.816353,14.582572,94.311134,26.644522,84.89294,11.085981,55.440792
0.0,0.0913648009300232,0.0,0.0,0.21012002229690552,0.0,0.0,0.6508684754371643,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,5.5708833,37.173534,22.861256,-10.862812,14.224253,14.591427,8.380761,3.073161
0.0,0.5895036458969116,0.0,0.0,0.0,0.0,0.0,0.34564027190208435,0.0,1,coba; kasih; terima; temu; bintang; ok; bantu; cocok; kenal; terimakasih,-9.661821,-35.58758,-12.633252,12.890931,-16.050299,18.593073,4.232654,16.922537
0.0,0.0,0.0,0.0,0.29492849111557007,0.2222590446472168,0.0,0.10376089811325073,0.3327164351940155,8,apk; mantap; jodoh; sampah; hapus; tolol; guna; lot; alam; busuk,39.01294,-47.29273,-20.674501,-45.205593,-11.1521015,-25.527445,6.0606623,-20.592648
0.6856213212013245,0.0,0.0,0.0,0.1138019934296608,0.0,0.0,0.0,0.16544528305530548,0,jelek; kerja; rusak; cewek; keras; usaha; heemmmmm; mantafff; good; gua,66.27687,61.13047,-52.267353,-8.023276,-47.5063,27.17415,-6.7807684,1.3801913
0.0,0.23204626142978668,0.0,0.0,0.0,0.0,0.0,0.708107590675354,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,1.528026,49.15382,7.4235826,12.149474,-11.083649,27.361662,9.213176,17.759537
0.012359494343400002,0.012375052087008953,0.012359407730400562,0.01235702820122242,0.01235870085656643,0.012359590269625187,0.012359275482594967,0.9011120200157166,0.012359391897916794,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-71.9195,-29.057577,41.777832,78.22809,29.838268,31.13397,22.40641,45.005917
0.17778639495372772,0.0,0.0,0.0,0.5128377676010132,0.0,0.0,0.267683744430542,0.0,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,31.330465,7.1045322,-16.555517,-17.904549,-6.7881637,3.6617186,2.9288116,-4.681931
0.0,0.0,0.0,0.09154223650693893,0.5507363677024841,0.0,0.0,0.3160049021244049,0.0,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,27.241901,3.8977716,-3.0619264,-32.323456,-2.8149154,1.3696114,4.2747936,-6.4137864
0.0,0.0,0.0,0.0,0.9252336025238037,0.0,0.0,0.0,0.0,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,-19.530508,52.708138,-66.22661,-82.104355,-90.26037,-10.186662,-25.88308,-46.214035
0.0,0.0,0.0,0.17000354826450348,0.10682445764541626,0.0,0.08766192197799683,0.4821230173110962,0.1311313509941101,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-29.724916,34.386143,-12.194292,42.79629,-29.45823,40.092587,19.22038,1.1644636
0.012356055900454521,0.012356444261968136,0.012356197461485863,0.012354272417724133,0.012370726093649864,0.012356064282357693,0.012356024235486984,0.9011381268501282,0.012356070801615715,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-11.752842,-47.40506,43.61057,77.816185,29.28798,30.698513,22.4047,45.013012
0.0,0.0,0.0,0.0,0.05815918743610382,0.0,0.0,0.9119164943695068,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-13.115259,65.34864,37.64886,-22.255297,20.687447,23.972017,19.626097,43.22272
0.018531858921051025,0.018531344830989838,0.018531659618020058,0.018529286608099937,0.23412835597991943,0.018531614914536476,0.01853974536061287,0.41359391808509827,0.24108220636844635,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,16.973455,38.96304,-7.6258693,-14.860456,-1.2773235,14.260826,12.225785,-7.069013
0.027812791988253593,0.027813486754894257,0.027812989428639412,0.02780657261610031,0.027821730822324753,0.777445375919342,0.027812277898192406,0.027862057089805603,0.027812769636511803,5,lumayan; banget; sip; tarik; sempurna; derek; oo; jebak; splashscreen; perangkat,-17.339087,-47.74538,-50.72367,-102.222015,-10.272378,-88.47204,0.010916835,-53.59169
0.03703896701335907,0.0370388999581337,0.037038955837488174,0.03703860193490982,0.7036726474761963,0.03703894838690758,0.03703892230987549,0.03705498203635216,0.03703903406858444,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,-22.603138,-1.9332153,24.256422,-43.471485,-37.698597,-35.73158,-12.931283,-29.921726
0.03708868473768234,0.03708844259381294,0.03708973154425621,0.037079181522130966,0.7032975554466248,0.03709065914154053,0.037088047713041306,0.037088602781295776,0.03708908334374428,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,15.286301,20.863363,5.9944696,-55.48422,-39.536713,-26.31556,-9.77244,-31.529669
0.34430888295173645,0.02779160626232624,0.027792008593678474,0.027789417654275894,0.3153811991214752,0.17355650663375854,0.027791734784841537,0.027796609327197075,0.027792014181613922,0,jelek; kerja; rusak; cewek; keras; usaha; heemmmmm; mantafff; good; gua,-76.43298,32.8009,-45.8351,-14.041196,-22.38404,-23.249111,-5.0652385,-5.5120664
0.018530137836933136,0.01853000931441784,0.01853019744157791,0.018528128042817116,0.31262221932411194,0.018530167639255524,0.01852997951209545,0.018553368747234344,0.5576457381248474,8,apk; mantap; jodoh; sampah; hapus; tolol; guna; lot; alam; busuk,52.284973,-46.24004,-13.558394,-38.613033,-7.1087627,-29.12436,7.49607,-19.904772
0.013907133601605892,0.01390657015144825,0.013907101936638355,0.013905572704970837,0.22130511701107025,0.013907255604863167,0.013906748965382576,0.01390504464507103,0.6813494563102722,8,apk; mantap; jodoh; sampah; hapus; tolol; guna; lot; alam; busuk,12.832633,-57.211185,-16.464758,-35.665257,15.215597,-32.807068,14.130785,-23.69214
0.01587577722966671,0.015875231474637985,0.01587522216141224,0.0158748347312212,0.01587817817926407,0.015875227749347687,0.015875259414315224,0.8729950189590454,0.015875253826379776,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-53.17232,-34.487244,25.913807,56.10801,22.85518,40.855583,20.764435,36.532192
0.010106978937983513,0.010107402689754963,0.010107507929205894,0.010105942375957966,0.6416605710983276,0.010106978006660938,0.010106874629855156,0.010111091658473015,0.28758665919303894,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,-21.820852,15.674907,-7.0569057,-51.692184,-15.437001,-30.671017,3.5280383,-19.951855
0.022238008677959442,0.022236954420804977,0.022237444296479225,0.02223467268049717,0.022235702723264694,0.022237401455640793,0.02223750576376915,0.8221050500869751,0.022237317636609077,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-37.51907,-56.340637,6.786434,43.90324,10.64716,56.05905,27.982565,25.593515
0.012357967905700207,0.2556524872779846,0.012357725761830807,0.01235564798116684,0.6578392386436462,0.012359610758721828,0.01235751248896122,0.01236210111528635,0.01235770434141159,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,39.84605,-31.457958,-35.768112,-48.440987,-33.81906,-18.428747,-12.893385,-10.059153
0.012359119951725006,0.01235883217304945,0.012359187006950378,0.012356827966868877,0.012374513782560825,0.012359167449176311,0.01235892716795206,0.9011143445968628,0.012359117157757282,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-74.16161,119.64318,41.98913,78.18188,29.788784,31.097658,22.406229,45.006508
0.03710941970348358,0.037107497453689575,0.037109795957803726,0.7031448483467102,0.037100937217473984,0.03710954263806343,0.03710830956697464,0.037100378423929214,0.03710927441716194,3,bagus; oke; keren; nan; enak; puas; kritik; asik; minum; kawan,53.727833,55.68493,-28.881836,-96.42577,13.1402,-78.673996,24.517323,-49.78517
0.012355185113847256,0.012355092912912369,0.01235524844378233,0.012353566475212574,0.012354876846075058,0.012356549501419067,0.012355426326394081,0.9011588096618652,0.012355193495750427,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,41.01934,19.215536,45.398712,77.405205,28.720194,30.2377,22.403917,45.019352
0.013899922370910645,0.19330428540706635,0.1849071979522705,0.16575834155082703,0.3865310549736023,0.01390008069574833,0.01389970164746046,0.01389943528920412,0.013899951241910458,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,-36.369022,-5.2013454,-54.872482,-34.599926,-38.86413,-9.195544,-16.056135,-10.647728
0.018543237820267677,0.018542461097240448,0.018543189391493797,0.018541710451245308,0.018540410324931145,0.8516623973846436,0.01854272186756134,0.018540356308221817,0.01854349859058857,5,lumayan; banget; sip; tarik; sempurna; derek; oo; jebak; splashscreen; perangkat,-68.34219,9.90505,-51.23265,-94.16168,-10.497449,-89.702484,-0.003941727,-53.953014
0.05555783212184906,0.055557891726493835,0.05555782839655876,0.05555738881230354,0.055557701736688614,0.0555664487183094,0.05555777624249458,0.5555292963981628,0.055557865649461746,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-13.995029,34.655304,55.99097,-30.424335,-23.369308,41.375286,20.45283,-0.80921084
0.012358793057501316,0.012358482927083969,0.012358768843114376,0.012356502935290337,0.012357905507087708,0.01236486155539751,0.012358514592051506,0.9011275172233582,0.012358696199953556,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-11.839871,-46.249634,42.825768,77.98722,29.546251,30.90665,22.405413,45.010082
0.0,0.0,0.0,0.0,0.39755627512931824,0.0,0.0,0.5566561222076416,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,6.9074526,7.606554,11.133568,-22.993803,8.259858,5.940935,6.442532,-1.0627623
0.01010959967970848,0.01010956522077322,0.0101095512509346,0.010108069516718388,0.010115787386894226,0.010109566152095795,0.010109402239322662,0.9191189408302307,0.010109509341418743,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-3.720026,14.295988,68.51492,-41.406715,60.36645,46.19124,21.286009,48.175655
0.02780275233089924,0.027806032449007034,0.02780289761722088,0.027798419818282127,0.027804575860500336,0.027803637087345123,0.027802394703030586,0.02780199982225895,0.7775773406028748,8,apk; mantap; jodoh; sampah; hapus; tolol; guna; lot; alam; busuk,-16.727026,-65.41828,-103.093185,-18.49891,16.606136,-38.19657,16.21649,-25.427063
0.027816662564873695,0.7774723768234253,0.027816805988550186,0.027809329330921173,0.027817949652671814,0.02781723625957966,0.027815712615847588,0.02781558409333229,0.027818353846669197,1,coba; kasih; terima; temu; bintang; ok; bantu; cocok; kenal; terimakasih,43.91643,-0.106891364,-47.9338,77.33599,-47.695965,45.849037,-18.237844,27.632555
0.0,0.0,0.0,0.0,0.0,0.25807344913482666,0.0,0.6820176839828491,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-51.20196,-16.976192,-14.545168,3.22568,-7.8326297,44.971962,23.279234,4.68852
0.02779141440987587,0.0277912188321352,0.027791494503617287,0.3110694885253906,0.027790209278464317,0.1753578782081604,0.027791665866971016,0.027790427207946777,0.3468261957168579,8,apk; mantap; jodoh; sampah; hapus; tolol; guna; lot; alam; busuk,-20.217323,36.572155,-64.662605,-22.112415,-57.847878,-2.89999,-42.34919,-16.255241
0.022239575162529945,0.02223970554769039,0.022239485755562782,0.022236449643969536,0.02224276214838028,0.4882725775241852,0.022239265963435173,0.3560502529144287,0.022239945828914642,5,lumayan; banget; sip; tarik; sempurna; derek; oo; jebak; splashscreen; perangkat,-42.581028,-37.899582,-20.589947,6.2436476,0.8793153,-52.838886,1.7011218,-46.435303
0.018526364117860794,0.0185258686542511,0.01852600648999214,0.018524665385484695,0.1297985315322876,0.018525978550314903,0.01852589100599289,0.5503405928611755,0.2087060660123825,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-30.685152,-74.68251,10.577731,-7.7969546,7.6662645,15.359297,16.569157,-5.3745155
0.018529996275901794,0.018529754132032394,0.018530022352933884,0.01852797530591488,0.018535122275352478,0.0185305867344141,0.018529798835515976,0.8517566919326782,0.01853000558912754,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-57.50705,33.48143,88.06579,-18.373512,29.032242,57.24502,15.391379,29.02967
0.055558133870363235,0.055558059364557266,0.05555814877152443,0.05555763468146324,0.055557817220687866,0.055558137595653534,0.0555582121014595,0.5555357336997986,0.05555814504623413,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-28.680397,81.22964,61.302464,-29.606594,-23.123667,42.946785,20.559254,-0.78992176
0.012351556681096554,0.012351449579000473,0.01235159020870924,0.012351114302873611,0.012354321777820587,0.012351571582257748,0.012353247962892056,0.901183545589447,0.012351620011031628,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,45.423367,-40.59095,53.940933,76.21557,27.719019,29.44069,22.402527,45.026543
0.018538860604166985,0.018538448959589005,0.01853904314339161,0.018535329028964043,0.01853693649172783,0.018538912758231163,0.018551163375377655,0.8516824245452881,0.018538879230618477,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-52.179974,9.57334,14.864946,60.556763,27.588823,60.489254,15.879681,28.716333
0.01852078177034855,0.370781272649765,0.018520798534154892,0.018520398065447807,0.49957311153411865,0.018520785495638847,0.018520759418606758,0.01852131448686123,0.018520783632993698,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,-57.128708,-1.6205994,-41.03536,-44.626263,-32.87027,-14.895699,-13.56486,-8.551941
0.02222672663629055,0.022226618602871895,0.022226762026548386,0.022225933149456978,0.022226257249712944,0.022226732224225998,0.022244945168495178,0.8221691846847534,0.022226860746741295,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,66.87144,53.809124,-0.64821583,47.250977,7.4107246,53.274944,26.993885,25.56289
0.03704949840903282,0.03704926744103432,0.0370495580136776,0.03704721853137016,0.03705271705985069,0.037049807608127594,0.037049390375614166,0.7036029100418091,0.03704957291483879,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-70.6615,-17.620708,-5.7348413,82.862045,-14.323656,58.928993,27.864958,6.685301
0.05559943988919258,0.05559802055358887,0.055599335581064224,0.055591221898794174,0.055612895637750626,0.5551799535751343,0.05559844896197319,0.05562159791588783,0.05559910088777542,5,lumayan; banget; sip; tarik; sempurna; derek; oo; jebak; splashscreen; perangkat,-6.6138916,-58.807247,-28.432816,20.12942,3.7858946,-46.42844,-2.342659,-46.59329
0.018538638949394226,0.018537243828177452,0.018541499972343445,0.018533626571297646,0.15432821214199066,0.01853685826063156,0.018536631017923355,0.018546873703598976,0.7159004807472229,8,apk; mantap; jodoh; sampah; hapus; tolol; guna; lot; alam; busuk,13.159972,-56.052006,-16.537798,-35.632328,15.313594,-32.821823,14.693864,-24.091349
0.01588440127670765,0.0158845204859972,0.01588444598019123,0.015882458537817,0.015885189175605774,0.015887612476944923,0.01588422991335392,0.8729227185249329,0.0158844031393528,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,0.65923774,-30.579466,29.38363,63.31044,19.725891,40.665928,20.870584,36.28407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9406951069831848,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,50.501003,18.800217,10.070968,106.44361,30.682648,83.45771,11.968796,54.927322
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9258739948272705,0.0,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,-31.591568,76.024216,90.70798,45.44613,36.6239,81.8649,12.847543,54.465946
0.013907667249441147,0.013907086104154587,0.01390762347728014,0.0139043303206563,0.013906355015933514,0.01390864234417677,0.01390725839883089,0.88874351978302,0.013907508924603462,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,15.7262945,59.223618,-87.62972,-19.667933,35.880566,40.01869,22.72075,40.47221
0.015898117795586586,0.015895428135991096,0.015896057710051537,0.01589198410511017,0.3185041546821594,0.015895994380116463,0.5702271461486816,0.01589515246450901,0.015895942226052284,6,padat; baik; ribet; susah; bang; atas; apknya; rumit; berifikasi; jlaz,31.472706,-37.29572,37.624874,-54.964397,-22.858883,-40.551353,-1.751663,-24.743965
0.011120694689452648,0.011121145449578762,0.011120453476905823,0.13388991355895996,0.44599753618240356,0.01112043671309948,0.011120287701487541,0.011122245341539383,0.3533872663974762,4,aplikasi; batas; tinder; buruk; bayar; suka; buka; senang; orang; cari,-29.497688,-20.692194,-14.797392,-48.0146,-11.561822,-29.285046,5.4697266,-19.803078
0.011115369386970997,0.011115278117358685,0.011115284636616707,0.011114535853266716,0.011114989407360554,0.011115269735455513,0.011115201748907566,0.9110785722732544,0.011115564033389091,7,akun; cekal; masuk; tinder; salah; apk; aneh; blokir; aplikasi; verifikasi,53.299706,11.162305,25.869535,-86.03989,53.768414,37.38434,21.67688,47.23545
0.5758038759231567,0.012359668500721455,0.012359845452010632,0.16412761807441711,0.012359002605080605,0.01235979050397873,0.1859118491411209,0.012358470819890499,0.012359813787043095,0,jelek; kerja; rusak; cewek; keras; usaha; heemmmmm; mantafff; good; gua,12.059664,26.571405,-63.378613,11.685409,-49.920193,18.160433,-5.1555343,4.2433357
